tokens,address
22565996520066,reynisfjara
21812908524382,Cosmostation
13600661062111,Electric
13483113595955,Chorus One
13244969575243,Figment
6932939188405,Inotel
4847532722109,Notional
4731739917435,Frog OSMO
4626766377445,SG-1
4525682240379,Imperator.co
4251050529609,"Frens (🤝,🤝)"
4166412885163,CryptoCrew Validators ✅
4076138726036,Sentinel dVPN
3959053614368,🐠stake.fish
3930281854514,01node
3839277398639,BouBouNode
3813542085202,Citadel.one
3808497342203,Zero Knowledge Validator (ZKV)
3717246383181,binary_holdings
3698574359025,Allnodes
3681995617964,PRYZM | Stake & Earn
3622858224416,Stakecito
3576024589798,Larry Engineer
3566215422587,wosmongton
3373018913514,Informal Systems
3324177541423,Chandra Station 
3232422692024,POSTHUMAN∞DVS
3180449376026,polkachu.com
3157837538662,DSRV
3037047017071,Peregrine
3031369443581, Lavender.Five Nodes 🐝
3002084842193,tree-frog
2936701455682,OmniFlix Network
2906542859887,Node Guardians
2877332114745,ShapeShift DAO
2824475703090,Parakeet
2701218694682,S16 Research Ventures
2682804223967,White Marlin Staking
2642101421535,0base.vc
2585658408572,Bro_n_Bro
2515872786924,Coinbase Cloud
2491618718657,Ledger by Figment
2491404178494,iqlusion
2448745420395,Forbole
2339399452516,Provalidator
2330192887277,B-Harvest
2305287865188,interchain.FM🥩
2240383063838,Cosmos Spaces ☮️💜⚛️
2219041217831,Stakewolle.com |100% Insurance
2211302617614,StakeLab
2178886711304,ECO Stake 🌱
2161826375790,Crypto Assassin
2153935263601,#decentralizehk - DHK dao
2124694234865,Nocturnal Labs
2056628251332,Crosnest
2011297848594,Smart Stake 📈📊
1973646075268,nonce community
1922116152268,jabbey
1825440430592,Golden Ratio Staking
1803271602131,Swiss Staking
1793914872640,Cosmology
1713496340715,Manythings
1697466626619,WhisperNode 🤐
1691716413634,Stakely.io
1666747211656,Klub Staking
1644266141198,strangelove-ventures
1641654094430,Hathor Node
1567899434352,Leonoor's Cryptoman
1549119814405,ChainLayer
1538547080795,Ping
1508175416036,KDF
1505202034310,binance staking
1419899934225,Silk Nodes
1396831630131, AutoStake 🛡️ Slash Protected
1388077638113,[ block pane ]
1383120035495,Interbloc
1381343234620,StakeWithUs
1375057867049,Atomic Nodes
1355788140430,Ethereal Ventures
1325903462327,Blockdaemon
1324504223254,Interop
1123574922781,nonce classic
1119737035070,danku_zone w/ DAIC
1106663359534,Chihuahua
1101076446893,The_Cybernetics
1034834648151,Meria
1026444295051,commercio.network
965258308186,Multiplex
951622536561,blockscape
929831300315,PRO Delegators
926208722121,DAO DAO
902993082377,Chill Validation
882138862575,Witval
881947435917,Chainflow
860095045252,[Beehive]🇰🇷
853344547187,Simply Staking
833532534866,Interstellar Lounge 🍸
817012260944,"Stargaze.zone (✨,🔭)"
813964124364,🇨🇭 Vortex.live 🟢
799708628187,SmartNodes
751256916983,KalpaTech
746694165844,Oni ⛩️
730322965834,a41
727283865255,Tessellated
693705740971,in3s.com
688278110489,NosNode🔮
673036231029,validator.network
661557519175,AUDIT.one
630807394801,SpectrumX
628951862907,FreshSTAKING
624142935906,Cypher Core
613454671072,Uncle Ed
594440001067,stake.systems | autocompound
590139802161,Gelotto 🛡 Slash Protected
582576983628,Tedcrypto.io 🧸 | TedLotto
545317332123,Zenscape
520326686710,syncnode
498747399230,Bored Ape Server
479339962071,Astroquirks | Profit Sharing 🤑 💰
461799718177,CrowdControl
447316874943,Merkan
405605594943,ushakov
396418884182,Active Nodes
385282415716,Levana 🐉 Powered by Cros Nest
378625053763,Kintsugi Nodes
376624780454,kooltek68
376409417619,GATA DAO
319802277131,defiantlabs
317273814425,ztake.org
287579471120,Obi
286387657712,Quebec
276619538055,Trust Nodes
276198822521,dimi 🦙
273351246337,Dora Factory
267307777185,Everstake
265436293098,Komikuri
256750913438,TaxiStake
254704875290,16psyche
252650115262,DACM
239748436652,coinhall.org
237993245539,Bi23 Labs
234023468202,Oldcat
232363670649,artifact
232210898537,Validatus
227778130165,AlphaNodes.OSMO
226514879686,Secure Secrets
225661251134,Coverlet
217953623977,StakeThat - autorestake
217231844708,DELIGHT
216397351014,Coinpayu
