address,tokens
Polychain,38795019830577
Go,33490439638536
Finoa Consensus Services,33186654635095
bitcoinsuisse.com,33104542936232
Chorus One,30635570745105
Unit 410,25372550936606
P2P.ORG,22029276878967
Coinbase Cloud,21571799168091
CUCK.,19202596821629
Little Dipper,12841747183450
Figment,12745570029788
P-OPS Team,12152246513101
Cosmostation,10776117435137
Twinstake,10404161088623
Binary Builders,8948147719164
Imperator.co,8709067493588
Nodes.Guru,7511577248712
Staking Facilities,7414946909884
Qubelabs,7192241091436
Keplr (formerly known as Blockapsis),7131276775597
polkachu.com,6710711708009
ZKValidator,6503405847516
Hex Technologies,5767002655279
XPRV,5760313796410
senggigi,5300580384743
Baza,4736676188736
Nocturnal Labs,4689044214913
GalaxyDigital,4469034510185
AI,3572623546208
StakeWithUs,3481769125495
Upnode | 0% Fee,3323735742056
Validatus,3291157617143
MZONDER,3098039084279
BlackBlocks,2837827864516
Stakecito,2456887646729
Staked,2328230170013
BinanceNode,2118381558001
alphab.ai,1617290669029
 kjnodes.com 🦄,1600699410263
 Lavender.Five Nodes 🐝,1495991152197
LatamNodes,1459037888216
Allnodes,1329177583726
Node Guardians,1328147586154
NakoTurk,1296199468161
NodeStake,1229762453348
Easy 2 Stake,1176231974400
Forbole,1128407883613
Enigma,1094627413130
Brightlystake,1057711848257
BwareLabs,1029611966358
Stakin,988589838007
B-Harvest,946140605338
"Frens (🤝,🤝)",891325575912
01node,865313290351
Stakely.io,846706431142
Everstake,789655362332
kooltek68,789546925428
FreshSTAKING,786306759382
Kiln,779376356537
DSRV,773922036406
Larry Engineer,773779736059
StakingCabin,724131151317
ContributionDAO,713204618929
W3.Hitchhiker,692492006758
Swiss Staking,689205099147
Lemniscap,589900973254
Gunter,573114301393
KEK,568464918160
Cumulo,561929548434
Staking4All,557269716547
KingSuper,547172899542
BitNordic,543840058774
moonli.me,533319892107
Suntzu,531225902173
0xFury,528611717873
Validatrium.com,528546157792
Meria,523808791440
ChainodeTech,518432960030
Maple Nodes,517327200037
LowFeeValidation,516760176945
AM Solutions 🪐,514215808118
[NODERS]TEAM,503556070648
Moonlet,502704935531
wavefive,491454917755
Conqueror,481147422284
Stake🦑Squid,478969794598
Staker Space,451958647417
strangelove,444518631090
spidey,440604499020
✅ CryptoCrew Validators,440118606801
Active Nodes,438350043188
PartnerStaking,435054929425
counterpoint,430742506507
Neoprom,425048530234
quantumcore,422817583696
Neuler,419906919264
 Blockscope.net,416836183405
StakeLab.zone,414337744842
4sv,408690997890
Notional,361777313604
INACTIVE,351480866824
Crosnest,223066401298
Blockdaemon,84077429922
Smart Stake 📈📊 | 5% max,14065100000
 AutoStake 🛡️ Slash Protected,5474155643
nysa.network,5201667145
[Please redelegate],1558983316
Witval,1541450363
BloClick,1088268670
Anonstake,991000000
F5 Nodes,912000000
Informal Systems,610000000
Inter Blockchain Services,460550000
AVIAONE 🟢,409211312
KubikStaking,381600000
INACTIVE-DO NOT DELEGATE,250000000
Artifact,245600000
GPvalidator,222637169
StakePool,191540187
POSTHUMAN∞DVS,165589315
InfStones,156000000
BlockHunters 🎯,100000000
T DATA,62200000
Cosmos Spaces,50600000
vortexray,50000000
Bro_n_Bro,42000000
SG-1,41600000
Stakeflow | 5% Fee until 2024,37852875
Stake.Works | Celestia,25000000
0base.vc,21636129
silent,21000000
ECO Stake 🌱,20600000
ITALY - Lowest Commission,17000000
AndromedaPool,16600000
please Redelegate,15010000
jabbey,12391968
cryptonodes.pro,12000000
𝐥𝐞𝐬𝐧𝐢𝐤 | 𝐔𝐓𝐒𝐀,12000000
Tessellated,11600000
iCosmosDAO,9061545
Architect Nodes,9000000
Huginn,6300000
Ubik Capital,6000000
NacionCrypto - Parceros,5752400
openstake.net,5000000
Citizen Cosmos,4239000
Kleomedes,3000010
STAKEME,3000000
  Oni ⛩️,3000000
EU,3000000
NodeX Emperor ⚡ Celestia,2105456
,2000000
0% EU Fast Validator,1500000
Stake&Relax 🦥,1000000
bg-0d,1000000
SquallNetwork,1000000
Node & Validator,1000000
Chainflow,1000000
Avril14th,1000000
PathrockNetwork,1000000
na,1000000
Equinox,1000000
MAHOF,1000000
IcyCRO 🧊,1000000
WexclaW,1000000
Kaizoku Labs,1000000
OmniFlix Network,1000000
PowerStaking,1000000
AviaStake,1000000
Brick,1000000
RockX,1000000
Synergy Nodes,1000000
Wave,1000000
Madrona,1000000
AiC DAO,1000000
securesecrets,169553
Multiplex,1000
